index	label	prediction	l0	l1	l2	linf
110970	1	1	6	0.11649550000000003	0.0677029473483482	0.06022604000000009
264051	1	1	3	0.05429546000000002	0.04185737064856799	0.03988296000000002
90207	1	1	5	0.030757059999999947	0.017079960392284297	0.012581040000000043
216696	0	0	5	0.23600400000000005	0.11585679662626625	0.07682050000000007
62041	0	0	4	0.18717899999999998	0.10548962420304665	0.07575850000000006
13425	0	0	2	0.025575499999999973	0.0253079296515934	0.02530650000000001
22028	0	0	4	0.09252153000000002	0.0499452943737536	0.033459000000000017
238110	1	1	5	0.05384545000000017	0.029496987192805073	0.022217500000000112
38652	0	0	5	0.12749540999999986	0.09281026594737725	0.08752795999999996
860	0	0	4	0.15674898	0.0939216044376394	0.07575850000000006
66291	0	0	2	0.053597459999999986	0.04321978220828514	0.04148896000000002
108804	1	1	6	0.17407098000000004	0.08833398325493769	0.06343804000000008
111424	1	1	3	0.1233119700000001	0.08715411340769243	0.07575850000000006
94314	1	1	2	0.015584540000000036	0.011243280249624696	0.00936904000000005
366	0	0	2	0.10563350000000005	0.09209498216108195	0.0909105
63682	0	0	5	0.14195398000000004	0.0842993310057702	0.07575850000000006
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	3	0.06613356000000009	0.042531421411140316	0.03667150000000008
203469	0	0	3	0.17266999999999993	0.10106488732245235	0.07093249999999995
31706	0	0	3	0.10755950000000003	0.09167242110498665	0.0909105
244867	1	1	3	0.11728547999999997	0.06989809368337879	0.05303149999999998
110115	1	1	3	0.12304450000000017	0.08702299216155474	0.07575850000000006
6366	0	0	8	0.17212800000000003	0.10038817786472669	0.0909105
206005	0	0	3	0.09992749999999989	0.057854303096226065	0.03667049999999994
7626	0	0	5	0.37996349000000007	0.17581395421982324	0.09074199
218656	0	0	2	0.08403150000000015	0.06739802742847904	0.06450850000000008
178303	0	0	3	0.06375700000000017	0.040546546921924324	0.028866500000000128
64383	0	0	1	0.053265959999999946	0.053265959999999946	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	7	0.2594435500000001	0.12276075205965671	0.08324505000000004
50819	0	0	4	0.22189649000000006	0.11277488871282519	0.06945298999999999
219495	1	1	3	0.03155096000000003	0.02251695868232656	0.017934500000000075
134344	0	0	4	0.012996950000000174	0.007432069277967024	0.006157500000000038
52582	0	0	3	0.05207349999999994	0.03388719656817302	0.02971199999999996
257082	1	1	5	0.14523492000000005	0.08377208373559296	0.06718495999999996
48168	0	0	6	0.14711342599999983	0.07380746471673791	0.055942959999999986
111659	1	1	3	0.20963500000000002	0.13348243817633842	0.09475449999999996
196419	0	0	7	0.36175005000000005	0.14501859505060893	0.07443
175885	0	0	5	0.16363555	0.08892638125203173	0.0762855
187367	0	0	6	0.09317002999999996	0.05153631586775385	0.04255949999999997
177108	0	0	1	0.03613549999999999	0.03613549999999999	0.03613549999999999
122836	0	0	6	0.4462570900000001	0.1955938406937297	0.10947605000000005
153109	0	0	3	0.13190449999999998	0.0816225182853972	0.06718550000000001
155845	0	0	3	0.12936050000000004	0.08323724025188485	0.07311849999999998
160186	0	0	1	0.045771500000000076	0.045771500000000076	0.045771500000000076
140665	0	0	7	0.12291949	0.05412581025656893	0.033459500000000086
226540	1	1	7	0.17567296999999996	0.07946386367798194	0.048448500000000005
248440	1	1	1	0.0029454999999999343	0.0029454999999999343	0.0029454999999999343
249171	1	1	2	0.023586490000000015	0.0208250929829881	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	5	0.09961550000000008	0.055666881624086055	0.03720650000000003
64454	0	0	2	0.08994550000000001	0.07707542598811899	0.07575850000000006
152314	0	0	4	0.12305800000000028	0.06796884553234675	0.052925500000000014
20427	0	0	2	0.10242150000000005	0.0916363581295656	0.0909105
89267	1	1	5	0.06111400999999994	0.03331608161837912	0.028641040000000006
268280	1	1	6	0.18503399000000012	0.0915247740240494	0.068351
239356	1	1	1	0.025964500000000057	0.025964500000000057	0.025964500000000057
150664	0	0	3	0.029321500000000167	0.02023090149375462	0.018470500000000056
143942	0	0	2	0.0411650400000001	0.030480888897169718	0.026978000000000057
63214	0	0	4	0.15040299000000001	0.08652516144821751	0.058576499999999976
233517	1	1	6	0.15430550000000004	0.07751594974100495	0.05433750000000004
64422	0	0	6	0.16909043999999995	0.08173327914266014	0.05380196000000004
2444	0	0	4	0.1485785	0.10757605825763464	0.10318450000000001
2663	0	0	3	0.1539935	0.11290893789355211	0.10606150000000003
51465	0	0	3	0.060091000000000006	0.04123018597459876	0.03627049999999998
173515	0	0	2	0.11235402999999994	0.08460790446838223	0.07675349999999997
180954	0	0	2	0.09460999999999992	0.07171727584410881	0.06557849999999998
33971	0	0	1	0.07253796000000001	0.07253796000000001	0.07253796000000001
64387	0	0	3	0.08502846000000003	0.07561805693120928	0.07521496000000005
177393	0	0	3	0.14184155400000012	0.09104819750273221	0.0762860500000001
249519	1	1	5	0.16399046999999997	0.0863912928620871	0.06504350000000003
99689	1	1	4	0.2289920100000001	0.11933659112397217	0.06970451000000003
1950	0	0	6	0.367507	0.16614471809840967	0.10465800000000003
18191	0	0	2	0.05770096000000002	0.04368216595318508	0.03988296000000002
163859	0	0	3	0.0596850000000001	0.05074585317540737	0.05022650000000001
41321	0	0	1	0.06611396000000003	0.06611396000000003	0.06611396000000003
41994	0	0	5	0.11701600000000009	0.06512056247069743	0.04256000000000004
77833	1	1	3	0.05570856000000002	0.04767432112523476	0.04684304000000006
5035	0	0	4	0.061353969999999924	0.04454849476189852	0.03988247
128522	0	0	3	0.1013989999999999	0.07203789402460342	0.06557849999999998
114109	1	1	6	0.2061385	0.10711100440781053	0.07575850000000006
10817	0	0	5	0.21335891000000004	0.11413915954454067	0.08163896000000004
136796	0	0	1	0.013116500000000086	0.013116500000000086	0.013116500000000086
4076	0	0	4	0.02047800000000005	0.01667473470553585	0.016329000000000038
94120	1	1	7	0.1949015799999999	0.08729998314234198	0.048984040000000006
