index	label	prediction	l0	l1	l2	linf
110970	1	1	2	0.10568154000000007	0.0754544788222118	0.06022604000000009
264051	1	1	2	0.04172596000000006	0.039925520001142155	0.03988296000000002
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	4	0.1781470400000002	0.09675379360914806	0.07682050000000007
62041	0	0	3	0.12461	0.08493044832979517	0.07575850000000006
13425	0	0	4	0.08905350000000001	0.06379901634233874	0.060607500000000036
22028	0	0	4	0.17861248000000013	0.0965088155776995	0.07575850000000006
238110	1	1	5	0.05867452000000006	0.03185974444326891	0.022217500000000112
38652	0	0	5	0.26870291999999996	0.13612330685611188	0.08752795999999996
860	0	0	6	0.21039394	0.09728538797723944	0.07575850000000006
66291	0	0	2	0.04845946000000001	0.042070437032809646	0.04148896000000002
108804	1	1	2	0.12404454000000009	0.08773558435031713	0.06343804000000008
111424	1	1	8	0.46989607	0.19134794489997356	0.12553604000000007
94314	1	1	1	0.00936904000000005	0.00936904000000005	0.00936904000000005
366	0	0	6	0.26330305	0.12803294439480217	0.0909105
63682	0	0	6	0.18798550000000014	0.09794361184247811	0.07575850000000006
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	4	0.07012905000000019	0.04012614280556388	0.03399450000000004
203469	0	0	6	0.22251498000000006	0.10772707515680725	0.07093249999999995
31706	0	0	3	0.25047698000000007	0.1455001872994685	0.0909105
244867	1	1	5	0.21095851	0.09841881147245227	0.06022550000000004
110115	1	1	2	0.11505956	0.10054698339498809	0.09930504000000007
6366	0	0	5	0.15942653000000007	0.09837586371358019	0.0909105
206005	0	0	1	0.03667049999999994	0.03667049999999994	0.03667049999999994
7626	0	0	5	0.28745795999999996	0.14018896889385268	0.09288096000000001
218656	0	0	1	0.06450850000000008	0.06450850000000008	0.06450850000000008
178303	0	0	4	0.13787205000000013	0.07521757212382293	0.050250499999999976
64383	0	0	1	0.053265959999999946	0.053265959999999946	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	3	0.11806999999999995	0.09429486381293518	0.09234549999999997
50819	0	0	6	0.32164647	0.1374922841296322	0.06945298999999999
219495	1	1	1	0.017934500000000075	0.017934500000000075	0.017934500000000075
134344	0	0	2	0.008644950000000096	0.006640949762835189	0.006157500000000038
52582	0	0	5	0.2501425	0.14666107055299307	0.10606150000000003
257082	1	1	3	0.12119244000000007	0.07873598296225176	0.06718495999999996
48168	0	0	6	0.1617614899999999	0.07866343691253577	0.055942959999999986
111659	1	1	7	0.4384580400000001	0.18736962113694153	0.10428201000000001
196419	0	0	2	0.09954849999999996	0.08011211646342889	0.07682049999999996
175885	0	0	1	0.0762855	0.0762855	0.0762855
187367	0	0	3	0.10524499999999995	0.06191856667026455	0.04255949999999997
177108	0	0	2	0.05160100000000001	0.03930592894844237	0.03613549999999999
122836	0	0	4	0.3028070199999999	0.16444174636198802	0.11268800000000001
153109	0	0	2	0.08532000000000006	0.06778248375871158	0.06450849999999997
155845	0	0	7	0.46198595000000015	0.18473541117258085	0.09410699999999994
160186	0	0	1	0.045771500000000076	0.045771500000000076	0.045771500000000076
140665	0	0	4	0.09721005000000016	0.05142972174679259	0.033459500000000086
226540	1	1	7	0.16988547999999995	0.07318826086463866	0.048448500000000005
249171	1	1	1	0.020611500000000005	0.020611500000000005	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	5	0.13022007000000008	0.061059222184309744	0.03720650000000003
64454	0	0	7	0.37864896	0.1545623050357389	0.08777697999999995
152314	0	0	4	0.19169105000000025	0.10576088583924835	0.07468005000000011
20427	0	0	5	0.3908205200000001	0.18499355073934448	0.09439600000000004
89267	1	1	5	0.05866154000000001	0.03255137535915189	0.028641040000000006
268280	1	1	4	0.17066945000000014	0.09223399431999955	0.068351
239356	1	1	1	0.025964500000000057	0.025964500000000057	0.025964500000000057
150664	0	0	3	0.03366950000000006	0.021369725858091913	0.018470500000000056
143942	0	0	3	0.18453550000000007	0.10924717198742498	0.08056800000000008
63214	0	0	5	0.21948548999999995	0.1109417617846864	0.07575850000000006
233517	1	1	3	0.06281700000000007	0.054762257326556624	0.05433750000000004
64422	0	0	3	0.11594296000000015	0.07446304647502415	0.05380196000000004
2444	0	0	5	0.26078700000000005	0.151441802470454	0.10606150000000003
2663	0	0	3	0.23594955000000006	0.14766229665744912	0.10606150000000003
51465	0	0	4	0.12518000000000007	0.07341200460755723	0.060607500000000036
173515	0	0	6	0.171734	0.09134779729692442	0.07682049999999996
180954	0	0	5	0.21479352000000013	0.10779994478565565	0.06557849999999998
33971	0	0	1	0.07253796000000001	0.07253796000000001	0.07253796000000001
64387	0	0	3	0.14609247000000006	0.09039110497605231	0.07521496000000005
177393	0	0	3	0.18229195000000004	0.10955703145007402	0.07949800000000007
249519	1	1	7	0.11602296000000015	0.07114291207127246	0.06504350000000003
99689	1	1	3	0.14354249000000005	0.09087376215024942	0.07209549000000001
1950	0	0	6	0.39037698	0.179025120871347	0.10606150000000003
18191	0	0	2	0.04279495999999999	0.039989126551621526	0.03988296000000002
163859	0	0	4	0.21613100000000002	0.10903984531812214	0.06611449999999996
56147	0	0	1	0.06129596000000004	0.06129596000000004	0.06129596000000004
41321	0	0	1	0.06611396000000003	0.06611396000000003	0.06611396000000003
41994	0	0	2	0.045185500000000045	0.04264090583289717	0.04256000000000004
77833	1	1	6	0.18481700000000012	0.08192458143050355	0.04684304000000006
5035	0	0	3	0.11072496999999995	0.06558440106115856	0.04545549999999998
128522	0	0	5	0.18555403000000004	0.09728013029463363	0.06557849999999998
114109	1	1	6	0.42999954000000007	0.19745961558210073	0.13093901
10817	0	0	5	0.1784424400000002	0.09918664955271761	0.08163896000000004
136796	0	0	1	0.013116500000000086	0.013116500000000086	0.013116500000000086
4076	0	0	2	0.06178450000000002	0.04829946916116159	0.04545549999999998
94120	1	1	6	0.17711208999999992	0.08587782470448407	0.048984040000000006
25599	0	0	7	0.10700200000000004	0.07818839316356367	0.07575850000000006
119015	0	0	1	0.05861950000000005	0.05861950000000005	0.05861950000000005
194684	0	0	6	0.21375055	0.10437354323679207	0.0736095
238687	1	1	2	0.03575152000000004	0.025294130198336557	0.018470500000000056
246393	1	1	1	0.02168150000000002	0.02168150000000002	0.02168150000000002
34307	0	0	4	0.17782598000000005	0.11068563696732298	0.07842696000000005
215320	0	0	2	0.011835000000000151	0.011515073186914712	0.01151050000000009
44912	0	0	2	0.06555747999999995	0.049702032958123525	0.04545549999999998
188931	0	0	1	0.08699250000000003	0.08699250000000003	0.08699250000000003
71681	0	0	2	0.061668959999999995	0.050987742639595254	0.04951896
107912	1	1	6	0.22741456999999998	0.10655918951270461	0.06932704
225531	1	1	1	0.04523650000000001	0.04523650000000001	0.04523650000000001
28948	0	0	5	0.23476753	0.11504786005268809	0.07575850000000006
60947	0	0	1	0.047912960000000004	0.047912960000000004	0.047912960000000004
63620	0	0	5	0.39099944000000003	0.17796171499323107	0.09448696000000001
36791	0	0	1	0.018952499999999983	0.018952499999999983	0.018952499999999983
169361	0	0	1	0.03988350000000007	0.03988350000000007	0.03988350000000007
83887	1	1	1	0.022753040000000113	0.022753040000000113	0.022753040000000113
222778	1	1	6	0.14399854	0.06967734337939985	0.0516605
1278	0	0	4	0.14286298	0.07981634643656647	0.05754895999999998
149469	0	0	1	0.0008040000000000269	0.0008040000000000269	0.0008040000000000269
233275	1	1	4	0.12539254000000008	0.0740721046419744	0.06290300000000004
28387	0	0	8	0.2143900300000001	0.10278076160061135	0.07575850000000006
