index	label	prediction	l0	l1	l2	linf
110970	1	1	2	0.09640604000000003	0.07025786997967991	0.06022604000000009
264051	1	1	5	0.2539814100000001	0.12158532068047244	0.07417096000000012
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	4	0.14098950000000016	0.08874382231316168	0.07682050000000007
62041	0	0	4	0.15976999999999997	0.0924069819061309	0.07575850000000006
13425	0	0	3	0.1190015000000001	0.07369077917046343	0.060607500000000036
22028	0	0	5	0.19110705000000006	0.104222484824545	0.07575850000000006
238110	1	1	2	0.03058850000000024	0.023742176548286534	0.022217500000000112
38652	0	0	5	0.21392646999999992	0.11716186988126168	0.08752795999999996
860	0	0	5	0.17432046000000007	0.09496599223728255	0.07575850000000006
66291	0	0	2	0.04845946000000001	0.042070437032809646	0.04148896000000002
108804	1	1	4	0.13234401000000007	0.07614899678881205	0.06343804000000008
111424	1	1	6	0.44272201999999994	0.2046742928466152	0.12553604000000007
94314	1	1	1	0.00936904000000005	0.00936904000000005	0.00936904000000005
366	0	0	4	0.15937996	0.10449473221211489	0.0909105
63682	0	0	3	0.21124195999999995	0.13611139259070712	0.10519396000000003
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	3	0.05629801000000012	0.03983037062117432	0.03667150000000008
203469	0	0	4	0.18367497999999993	0.1054799209866048	0.07093249999999995
31706	0	0	2	0.16266946000000004	0.11651883502804003	0.09448696000000001
244867	1	1	3	0.06117597999999999	0.039882648138279374	0.03434500999999998
110115	1	1	3	0.19517456	0.12478045866934456	0.09930504000000007
6366	0	0	3	0.14737005000000003	0.10118867663430776	0.0909105
206005	0	0	2	0.04161399999999987	0.03700221294057958	0.03667049999999994
7626	0	0	4	0.25891696	0.13578749824273809	0.09288096000000001
218656	0	0	3	0.0869640000000001	0.06774672226388528	0.06450850000000008
178303	0	0	4	0.14389250000000003	0.07900008982748058	0.05219549999999995
64383	0	0	2	0.06601446	0.05477030899101808	0.053265959999999946
21605	0	0	3	0.03703298999999999	0.021404695011667405	0.013116959999999955
197806	0	0	6	0.20252201000000003	0.10685593783749266	0.09234549999999997
50819	0	0	4	0.20212549000000002	0.10846112224520871	0.06945298999999999
219495	1	1	2	0.023460040000000015	0.018766403026195564	0.017934500000000075
134344	0	0	2	0.008644950000000096	0.006640949762835189	0.006157500000000038
52582	0	0	5	0.21320299999999998	0.12133169735069234	0.10606150000000003
257082	1	1	3	0.12119244000000007	0.07873598296225176	0.06718495999999996
48168	0	0	2	0.07562945999999998	0.05930575904422435	0.055942959999999986
111659	1	1	7	0.5422555	0.2118842131180896	0.10428201000000001
196419	0	0	5	0.21656649000000003	0.10682215701239185	0.07682049999999996
175885	0	0	4	0.1619894600000002	0.09987924337654755	0.0762855
187367	0	0	2	0.0712005	0.052158127154356304	0.04523650000000001
177108	0	0	2	0.05160100000000001	0.03930592894844237	0.03613549999999999
122836	0	0	2	0.19865899999999995	0.14308596422605535	0.11857649999999997
153109	0	0	2	0.07082450000000007	0.06728397826563172	0.06718550000000001
155845	0	0	6	0.3758285000000002	0.15966473952864488	0.09410699999999994
160186	0	0	4	0.10504999000000012	0.060691954065016804	0.045771500000000076
140665	0	0	2	0.045980000000000076	0.03572535598842936	0.033459500000000086
226540	1	1	5	0.15873550000000003	0.07871900394282186	0.048448500000000005
249171	1	1	1	0.020611500000000005	0.020611500000000005	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	4	0.09049400000000002	0.05027342108410767	0.03452949999999999
64454	0	0	2	0.11258846	0.10065059296920009	0.09983995999999995
152314	0	0	4	0.19671155000000035	0.10829233605732463	0.07468005000000011
20427	0	0	1	0.09716396000000005	0.09716396000000005	0.09716396000000005
89267	1	1	3	0.06088951999999992	0.03818481290424241	0.028641040000000006
268280	1	1	6	0.2358234500000001	0.1080938121152303	0.06615650000000001
239356	1	1	1	0.023287500000000017	0.023287500000000017	0.023287500000000017
150664	0	0	1	0.018470500000000056	0.018470500000000056	0.018470500000000056
143942	0	0	6	0.36535153000000004	0.1521281050900619	0.07735605000000012
63214	0	0	6	0.2883029899999999	0.13046655806811222	0.07575850000000006
233517	1	1	6	0.14118004000000006	0.07596930333050451	0.05433750000000004
64422	0	0	3	0.06946246000000006	0.055368356451059704	0.05380196000000004
2444	0	0	5	0.255122	0.15217378589297176	0.10606150000000003
2663	0	0	4	0.25197455	0.15074424536828102	0.10606150000000003
51465	0	0	4	0.14595350000000007	0.08121399857013571	0.060607500000000036
173515	0	0	5	0.1766360000000001	0.0921624786179278	0.07682049999999996
180954	0	0	1	0.06825550000000002	0.06825550000000002	0.06825550000000002
33971	0	0	3	0.15396193000000002	0.09423496159023202	0.07253796000000001
64387	0	0	3	0.09163196000000007	0.07637586236699137	0.07521496000000005
177393	0	0	4	0.23406353000000008	0.1279907898151305	0.08170899999999998
