index	label	prediction	l0	l1	l2	linf
110970	1	1	2	0.10755804000000008	0.07659956996016107	0.06022604000000009
264051	1	1	3	0.11535191000000014	0.08422390743561664	0.07417096000000012
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	2	0.11839750000000004	0.08735007812961594	0.07682050000000007
62041	0	0	2	0.12325995999999995	0.1013716507376771	0.09823395999999995
13425	0	0	1	0.08592195999999996	0.08592195999999996	0.08592195999999996
22028	0	0	5	0.34019595999999996	0.1727214848203361	0.11911196000000002
238110	1	1	2	0.032717500000000066	0.023568293728015242	0.01954050000000007
38652	0	0	1	0.08752795999999996	0.08752795999999996	0.08752795999999996
860	0	0	5	0.18936351	0.1318624553839117	0.12446595999999999
66291	0	0	1	0.04148896000000002	0.04148896000000002	0.04148896000000002
108804	1	1	1	0.06343804000000008	0.06343804000000008	0.06343804000000008
111424	1	1	3	0.32787354000000013	0.19154431856134924	0.12553604000000007
94314	1	1	1	0.00936904000000005	0.00936904000000005	0.00936904000000005
366	0	0	4	0.2890859500000001	0.15526292391534344	0.10037596000000004
63682	0	0	1	0.10519396000000003	0.10519396000000003	0.10519396000000003
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	1	0.03667150000000008	0.03667150000000008	0.03667150000000008
203469	0	0	4	0.15197048999999996	0.0937492616481351	0.0736095
31706	0	0	1	0.09448696000000001	0.09448696000000001	0.09448696000000001
244867	1	1	3	0.20809501000000002	0.136252985091704	0.12071850000000006
110115	1	1	4	0.22186604000000015	0.13152714742934868	0.09930504000000007
6366	0	0	4	0.3349554600000001	0.1927315743380197	0.12071796000000001
206005	0	0	1	0.03934749999999998	0.03934749999999998	0.03934749999999998
7626	0	0	1	0.09288096000000001	0.09288096000000001	0.09288096000000001
218656	0	0	1	0.06450850000000008	0.06450850000000008	0.06450850000000008
178303	0	0	2	0.08277344	0.06251254089206902	0.05691245
64383	0	0	1	0.053265959999999946	0.053265959999999946	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	1	0.09502250000000001	0.09502250000000001	0.09502250000000001
50819	0	0	2	0.17796546000000002	0.14041490522295563	0.13303096000000003
219495	1	1	1	0.017934500000000075	0.017934500000000075	0.017934500000000075
134344	0	0	2	0.008644950000000096	0.006640949762835189	0.006157500000000038
52582	0	0	2	0.16602445999999993	0.1259978529025459	0.11536495999999996
257082	1	1	1	0.06718495999999996	0.06718495999999996	0.06718495999999996
48168	0	0	1	0.055942959999999986	0.055942959999999986	0.055942959999999986
111659	1	1	3	0.26254303	0.1567060262286071	0.1125555
196419	0	0	4	0.20218199999999997	0.10656537047043002	0.0794975
175885	0	0	4	0.13035251	0.08858645145195794	0.0762855
187367	0	0	2	0.0712005	0.052158127154356304	0.04523650000000001
177108	0	0	2	0.05427800000000005	0.041780280593839994	0.03881250000000003
122836	0	0	8	0.6992775200000001	0.2627320524146078	0.12125350000000001
153109	0	0	1	0.06718550000000001	0.06718550000000001	0.06718550000000001
155845	0	0	4	0.2894085	0.16020791996886422	0.10679950000000005
160186	0	0	1	0.045771500000000076	0.045771500000000076	0.045771500000000076
140665	0	0	1	0.033459500000000086	0.033459500000000086	0.033459500000000086
226540	1	1	1	0.048448500000000005	0.048448500000000005	0.048448500000000005
249171	1	1	1	0.020611500000000005	0.020611500000000005	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	3	0.06858900000000007	0.04395073399273332	0.03452949999999999
64454	0	0	3	0.18163146000000002	0.12547416078241608	0.09983995999999995
152314	0	0	2	0.13670600000000005	0.09909732958309223	0.08378050000000004
20427	0	0	1	0.09716396000000005	0.09716396000000005	0.09716396000000005
89267	1	1	1	0.028641040000000006	0.028641040000000006	0.028641040000000006
268280	1	1	4	0.23709498	0.1307817833888971	0.09020450000000002
239356	1	1	1	0.023287500000000017	0.023287500000000017	0.023287500000000017
150664	0	0	1	0.018470500000000056	0.018470500000000056	0.018470500000000056
143942	0	0	2	0.13925300000000007	0.10130250147207624	0.08645650000000005
63214	0	0	2	0.13427094999999994	0.09922726891284317	0.08752795999999996
233517	1	1	2	0.06409698000000003	0.055206986479252824	0.05433750000000004
64422	0	0	2	0.08849897000000004	0.06401978914977542	0.05380196000000004
2444	0	0	6	0.33803346000000023	0.16933633864245332	0.11322396000000001
2663	0	0	6	0.45439251000000014	0.20474210713933302	0.12285995999999999
51465	0	0	3	0.17544950000000004	0.11834681681502884	0.10065499999999994
173515	0	0	1	0.0794975	0.0794975	0.0794975
180954	0	0	2	0.10061902	0.07553946456681039	0.06825550000000002
33971	0	0	1	0.07253796000000001	0.07253796000000001	0.07253796000000001
64387	0	0	1	0.07521496000000005	0.07521496000000005	0.07521496000000005
177393	0	0	2	0.11644100000000002	0.09252276767639417	0.08806350000000007
249519	1	1	2	0.06748498000000003	0.06508930570255304	0.06504350000000003
99689	1	1	4	0.1870754900000001	0.11778017918920024	0.09090950000000009
1950	0	0	5	0.5767839100000001	0.2906229748571577	0.19031096000000003
18191	0	0	1	0.03988296000000002	0.03988296000000002	0.03988296000000002
163859	0	0	3	0.1691375	0.09839359138048574	0.06611449999999996
56147	0	0	1	0.06129596000000004	0.06129596000000004	0.06129596000000004
41321	0	0	1	0.06611396000000003	0.06611396000000003	0.06611396000000003
41994	0	0	1	0.04545549999999998	0.04545549999999998	0.04545549999999998
77833	1	1	1	0.04684304000000006	0.04684304000000006	0.04684304000000006
5035	0	0	1	0.03988247	0.03988247	0.03988247
128522	0	0	1	0.06825550000000002	0.06825550000000002	0.06825550000000002
114109	1	1	4	0.3013930200000001	0.17649045268215222	0.14669248999999998
10817	0	0	1	0.08163896000000004	0.08163896000000004	0.08163896000000004
136796	0	0	1	0.013116500000000086	0.013116500000000086	0.013116500000000086
4076	0	0	3	0.07926053	0.05201959109701746	0.04545549999999998
94120	1	1	3	0.12079849000000009	0.07096871944437286	0.048984040000000006
25599	0	0	2	0.11312397000000005	0.08575937591763193	0.07842696000000005
119015	0	0	1	0.05861950000000005	0.05861950000000005	0.05861950000000005
194684	0	0	3	0.128484	0.08923375872672853	0.0736095
238687	1	1	1	0.015793500000000016	0.015793500000000016	0.015793500000000016
246393	1	1	1	0.02168150000000002	0.02168150000000002	0.02168150000000002
34307	0	0	1	0.07842696000000005	0.07842696000000005	0.07842696000000005
215320	0	0	1	0.01151050000000009	0.01151050000000009	0.01151050000000009
44912	0	0	1	0.07574996	0.07574996	0.07574996
188931	0	0	3	0.22649546000000012	0.13231922479773156	0.08699250000000003
71681	0	0	1	0.04951896	0.04951896	0.04951896
107912	1	1	2	0.11141104000000002	0.08110056430852748	0.06932704
28948	0	0	1	0.07949795999999998	0.07949795999999998	0.07949795999999998
60947	0	0	2	0.08655296000000001	0.06155242753914423	0.047912960000000004
63620	0	0	3	0.16176397	0.10579547708093055	0.09448696000000001
36791	0	0	1	0.018952499999999983	0.018952499999999983	0.018952499999999983
169361	0	0	1	0.03988350000000007	0.03988350000000007	0.03988350000000007
83887	1	1	1	0.022753040000000113	0.022753040000000113	0.022753040000000113
222778	1	1	1	0.0516605	0.0516605	0.0516605
1278	0	0	3	0.1069744200000001	0.06797475327564052	0.05754895999999998
149469	0	0	1	0.09073949999999997	0.09073949999999997	0.09073949999999997
28387	0	0	2	0.13129395999999993	0.1261800633311047	0.12607195999999998
28720	0	0	3	0.12947090000000003	0.08396662351996895	0.07414396000000001
38912	0	0	1	0.09930496	0.09930496	0.09930496
120793	0	0	1	0.04791350000000005	0.04791350000000005	0.04791350000000005
88763	1	1	1	0.038277040000000095	0.038277040000000095	0.038277040000000095
146888	0	0	1	0.032923499999999994	0.032923499999999994	0.032923499999999994
36649	0	0	1	0.04898396000000005	0.04898396000000005	0.04898396000000005
158729	0	0	1	0.043630500000000016	0.043630500000000016	0.043630500000000016
183173	0	0	3	0.19566351999999992	0.11552698830165353	0.08056850000000004
5295	0	0	1	0.06772047000000003	0.06772047000000003	0.06772047000000003
166419	0	0	1	0.07682149999999999	0.07682149999999999	0.07682149999999999
40163	0	0	1	0.12767795999999998	0.12767795999999998	0.12767795999999998
211823	0	0	4	0.361689	0.2017916465057461	0.16461550000000003
43210	0	0	1	0.00883347000000001	0.00883347000000001	0.00883347000000001
258508	1	1	3	0.03503950000000006	0.021457285481859104	0.015793500000000016
197933	0	0	4	0.18968746000000006	0.09555216386461798	0.053266499999999994
202191	0	0	2	0.17059299999999994	0.13786398016342047	0.1324955
241192	1	1	1	0.03667150000000008	0.03667150000000008	0.03667150000000008
197005	0	0	1	0.09288150000000006	0.09288150000000006	0.09288150000000006
140813	0	0	1	0.04416600000000004	0.04416600000000004	0.04416600000000004
83510	1	1	3	0.03748654999999998	0.02375448241578209	0.01900504000000003
6234	0	0	1	0.07253796000000001	0.07253796000000001	0.07253796000000001
3479	0	0	1	0.04148896000000002	0.04148896000000002	0.04148896000000002
261036	1	1	2	0.13753500000000002	0.09761066335447169	0.07467950000000001
431	0	0	3	0.053909459999999965	0.036932638528158264	0.03399496000000002
186013	0	0	3	0.24181649999999993	0.14127302781759155	0.09769850000000002
68146	0	0	3	0.29441800000000007	0.19607779514391735	0.15151650000000005
65781	0	0	3	0.08827794999999991	0.05842777822972301	0.05165995999999995
141062	0	0	5	0.32777145000000024	0.15967707924496405	0.10935545000000002
199691	0	0	1	0.1014465	0.1014465	0.1014465
136541	0	0	3	0.18144451000000003	0.10682837493039997	0.07575050000000005
33740	0	0	1	0.13035396	0.13035396	0.13035396
154782	0	0	1	0.007228500000000082	0.007228500000000082	0.007228500000000082
17050	0	0	3	0.20692155000000007	0.12781048337500533	0.10606150000000003
246380	1	1	1	0.06450849999999997	0.06450849999999997	0.06450849999999997
