index	label	prediction	l0	l1	l2	linf
110970	1	1	6	0.16220058000000004	0.0766315431040848	0.06022604000000009
264051	1	1	2	0.04172596000000006	0.039925520001142155	0.03988296000000002
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	7	0.24590248999999997	0.10944304203401925	0.07682050000000007
62041	0	0	5	0.13346349000000002	0.085175457983455	0.07575850000000006
13425	0	0	2	0.025575499999999973	0.0253079296515934	0.02530650000000001
22028	0	0	3	0.08634550000000007	0.053210983718119775	0.03896150000000009
238110	1	1	6	0.04717499000000015	0.025693200928847016	0.022217500000000112
38652	0	0	6	0.19469743999999994	0.1052917106053083	0.08752795999999996
860	0	0	6	0.15311701000000005	0.07711239203196402	0.05915550000000003
66291	0	0	4	0.07447253000000009	0.046235072590306486	0.0361355000000001
108804	1	1	6	0.2034275800000001	0.09381041926925394	0.06343804000000008
111424	1	1	3	0.1233119700000001	0.08715411340769243	0.07575850000000006
94314	1	1	2	0.012182040000000005	0.009782222626867612	0.00936904000000005
366	0	0	5	0.09940550000000009	0.05681649827514899	0.037880000000000025
63682	0	0	6	0.15551098000000002	0.0853824891709091	0.07575850000000006
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	1	0.03667150000000008	0.03667150000000008	0.03667150000000008
203469	0	0	4	0.17477047999999998	0.10092973195788442	0.07093249999999995
31706	0	0	5	0.28000250000000027	0.1315818279769286	0.08913350000000009
244867	1	1	4	0.09180099600000008	0.05860716401488828	0.05303149999999998
110115	1	1	3	0.10859050000000009	0.08094201167965873	0.07575850000000006
6366	0	0	8	0.16306543999999998	0.09892544118564142	0.0909105
206005	0	0	1	0.03667049999999994	0.03667049999999994	0.03667049999999994
7626	0	0	7	0.37890199999999996	0.1601825095461424	0.08947700000000003
218656	0	0	2	0.07238350000000005	0.0649874002961344	0.06450850000000008
178303	0	0	3	0.06305597000000018	0.04042459322839144	0.028866500000000128
64383	0	0	1	0.053265959999999946	0.053265959999999946	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	6	0.20722355000000003	0.11548480562070713	0.08324505000000004
50819	0	0	5	0.23042498000000006	0.1160556682470538	0.06945298999999999
219495	1	1	3	0.025817000000000145	0.018982923365488347	0.017934500000000075
134344	0	0	5	0.01390745000000021	0.007533060002582043	0.006157500000000038
52582	0	0	5	0.15645696000000003	0.10954871126061509	0.10417550000000009
257082	1	1	5	0.14587944	0.08197410980322994	0.06718495999999996
48168	0	0	5	0.12224900999999999	0.06870751286090411	0.050589500000000065
111659	1	1	2	0.09319000000000008	0.09093809911417776	0.09090950000000009
196419	0	0	8	0.34825747	0.14292000049825393	0.07443
175885	0	0	2	0.10531699999999994	0.08162294715642163	0.0762855
187367	0	0	7	0.17663404999999996	0.07447645488711514	0.04255949999999997
177108	0	0	1	0.03613549999999999	0.03613549999999999	0.03613549999999999
122836	0	0	6	0.42800408	0.1808271442946086	0.09565949999999998
153109	0	0	2	0.06726450000000003	0.0671855464460177	0.06718550000000001
155845	0	0	4	0.13729950000000007	0.07308700350780571	0.055930499999999994
160186	0	0	1	0.045771500000000076	0.045771500000000076	0.045771500000000076
140665	0	0	5	0.09569201000000012	0.04790234846048897	0.033459500000000086
226540	1	1	5	0.13706150000000006	0.06590649033858505	0.048448500000000005
248440	1	1	1	0.0034809999999999564	0.0034809999999999564	0.0034809999999999564
249171	1	1	2	0.023586490000000015	0.0208250929829881	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	8	0.1473175	0.06448120951200285	0.03720650000000003
64454	0	0	8	0.23561501999999995	0.1102359711743948	0.07575850000000006
152314	0	0	5	0.13784450000000026	0.07177556546102588	0.052925500000000014
20427	0	0	4	0.22927749999999997	0.12863621503585218	0.0909105
89267	1	1	7	0.09762754000000001	0.046644206644894284	0.028641040000000006
268280	1	1	4	0.17928045000000004	0.09531699610888765	0.068351
239356	1	1	2	0.031886499999999984	0.026631285065689226	0.025964500000000057
150664	0	0	4	0.02659800000000012	0.019968446221476577	0.018470500000000056
143942	0	0	3	0.053539530000000085	0.03289699972218901	0.026978000000000057
63214	0	0	3	0.12437649	0.08903804277605223	0.07575850000000006
233517	1	1	5	0.10892892999999998	0.06783208091509875	0.05433750000000004
64422	0	0	7	0.2205009100000001	0.09600383675220543	0.05380196000000004
2444	0	0	5	0.2948410000000001	0.15258647401227937	0.10318450000000001
2663	0	0	5	0.31157504000000014	0.1586786945099487	0.10606150000000003
51465	0	0	4	0.06959846000000003	0.04331299652080886	0.03627049999999998
173515	0	0	4	0.2129149999999999	0.11546548424312778	0.07675349999999997
180954	0	0	3	0.16170401999999984	0.09820883450209754	0.06709401999999992
