index	label	prediction	l0	l1	l2	linf
110970	1	1	3	0.10859354000000004	0.0755106490392687	0.06022604000000009
264051	1	1	2	0.04172596000000006	0.039925520001142155	0.03988296000000002
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	2	0.11545504000000018	0.08598846958320411	0.07682050000000007
62041	0	0	5	0.2505155200000001	0.12033091273696223	0.07575850000000006
13425	0	0	4	0.100298	0.0671788179748647	0.060607500000000036
22028	0	0	4	0.17145549999999998	0.09410496020237619	0.07575850000000006
238110	1	1	3	0.04794700000000007	0.028801894408180935	0.022217500000000112
38652	0	0	3	0.19865191999999998	0.11809551036742759	0.08752795999999996
860	0	0	6	0.18185343999999992	0.09226479103445694	0.07575850000000006
66291	0	0	1	0.04148896000000002	0.04148896000000002	0.04148896000000002
108804	1	1	3	0.14410104000000007	0.08999886640142536	0.06343804000000008
111424	1	1	7	0.4011010399999999	0.1819892147473097	0.12553604000000007
94314	1	1	1	0.00936904000000005	0.00936904000000005	0.00936904000000005
366	0	0	4	0.14760246	0.1026992077809347	0.0909105
63682	0	0	6	0.27401846	0.12162688933509237	0.07575850000000006
166122	0	0	1	0.01954049999999996	0.01954049999999996	0.01954049999999996
150809	0	0	2	0.0496120000000001	0.0374103239293648	0.03399450000000004
203469	0	0	5	0.14790349999999988	0.09313365112745656	0.07093249999999995
31706	0	0	3	0.17017748	0.11534107350779425	0.0909105
244867	1	1	3	0.12161801000000003	0.08068058831416702	0.06022550000000004
110115	1	1	1	0.09930504000000007	0.09930504000000007	0.09930504000000007
6366	0	0	4	0.15062305000000004	0.09902999070989808	0.0909105
206005	0	0	1	0.03667049999999994	0.03667049999999994	0.03667049999999994
7626	0	0	5	0.3233809599999999	0.15185794921083842	0.09288096000000001
218656	0	0	3	0.11050199999999999	0.07419255222392611	0.06183150000000004
178303	0	0	2	0.07547599999999999	0.05892992235274025	0.05540749999999994
64383	0	0	1	0.053265959999999946	0.053265959999999946	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	3	0.17314400000000002	0.1108376293390471	0.09234549999999997
50819	0	0	4	0.23578699000000009	0.11893783759779775	0.06945298999999999
219495	1	1	1	0.017934500000000075	0.017934500000000075	0.017934500000000075
134344	0	0	2	0.008644950000000096	0.006640949762835189	0.006157500000000038
52582	0	0	4	0.17599297999999997	0.11414561725559333	0.10606150000000003
257082	1	1	3	0.12119244000000007	0.07873598296225176	0.06718495999999996
48168	0	0	3	0.08848645999999993	0.06147301011673007	0.055942959999999986
111659	1	1	6	0.4800095200000001	0.20645692079843245	0.10650900999999999
196419	0	0	2	0.11972499999999997	0.08798968883056693	0.07682049999999996
175885	0	0	1	0.0762855	0.0762855	0.0762855
187367	0	0	3	0.10524499999999995	0.06191856667026455	0.04255949999999997
177108	0	0	2	0.05160100000000001	0.03930592894844237	0.03613549999999999
122836	0	0	3	0.18533950000000002	0.12838629614857652	0.11857649999999997
153109	0	0	4	0.15497245999999998	0.09175863311444647	0.06450849999999997
155845	0	0	2	0.12366305000000011	0.10109022537764234	0.09769905000000012
160186	0	0	1	0.045771500000000076	0.045771500000000076	0.045771500000000076
140665	0	0	2	0.04287750000000001	0.03475970172843841	0.033459500000000086
226540	1	1	5	0.14106000999999996	0.07171717583961947	0.048448500000000005
249171	1	1	1	0.020611500000000005	0.020611500000000005	0.020611500000000005
268193	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
252151	1	1	1	0.03720650000000003	0.03720650000000003	0.03720650000000003
64454	0	0	4	0.25291896	0.13239394416460595	0.08777697999999995
152314	0	0	2	0.12760555000000012	0.0915326084969314	0.07468005000000011
20427	0	0	1	0.09716396000000005	0.09716396000000005	0.09716396000000005
89267	1	1	2	0.04168501999999996	0.03147148847007398	0.028641040000000006
268280	1	1	4	0.14675545000000015	0.08763053903874896	0.068351
239356	1	1	1	0.025964500000000057	0.025964500000000057	0.025964500000000057
150664	0	0	2	0.028650480000000034	0.02109007735999092	0.018470500000000056
143942	0	0	1	0.08645650000000005	0.08645650000000005	0.08645650000000005
63214	0	0	5	0.22650547000000004	0.11137817293208982	0.07575850000000006
233517	1	1	3	0.060691500000000065	0.0545500715741969	0.05433750000000004
64422	0	0	2	0.05671396000000001	0.05388070752914816	0.05380196000000004
2444	0	0	5	0.36866150000000003	0.17845669145691903	0.10606150000000003
2663	0	0	3	0.19587151000000003	0.1240986675686331	0.10606150000000003
51465	0	0	4	0.12518000000000007	0.07341200460755723	0.060607500000000036
173515	0	0	3	0.14404499999999987	0.0963723644801765	0.07682049999999996
180954	0	0	3	0.16765345999999998	0.09817901362343989	0.06557849999999998
33971	0	0	1	0.07253796000000001	0.07253796000000001	0.07253796000000001
64387	0	0	4	0.17935996000000004	0.10618707678574454	0.07521496000000005
177393	0	0	1	0.08538650000000003	0.08538650000000003	0.08538650000000003
249519	1	1	5	0.14497649	0.07972660582904871	0.06504350000000003
