index	label	prediction	l0	l1	l2	linf
110970	1	1	5	0.12973004000000005	0.07700803724665115	0.06022604000000009
264051	1	1	3	0.046293460000000064	0.04018593290707088	0.03988296000000002
90207	1	1	1	0.012581040000000043	0.012581040000000043	0.012581040000000043
216696	0	0	6	0.30037554	0.13112046937878008	0.0757500000000001
62041	0	0	3	0.12461	0.08493044832979517	0.07575850000000006
13425	0	0	4	0.07513801999999997	0.06223018648823418	0.060607500000000036
22028	0	0	5	0.19798557	0.10567734769208069	0.07575850000000006
238110	1	1	1	0.022217500000000112	0.022217500000000112	0.022217500000000112
38652	0	0	1	0.08752795999999996	0.08752795999999996	0.08752795999999996
860	0	0	4	0.16745393999999997	0.09302458651013722	0.07575850000000006
66291	0	0	2	0.05226396	0.042865305631496445	0.04148896000000002
108804	1	1	3	0.0985880400000001	0.0692074478184365	0.06343804000000008
111424	1	1	7	0.4627145399999999	0.2033388060518021	0.12553604000000007
94314	1	1	1	0.00936904000000005	0.00936904000000005	0.00936904000000005
366	0	0	5	0.16721855000000005	0.10689240744857659	0.0909105
63682	0	0	3	0.12467050000000007	0.08354709974768729	0.07575850000000006
166122	0	0	1	0.0222175	0.0222175	0.0222175
150809	0	0	3	0.060094500000000106	0.03885119229508928	0.03399450000000004
203469	0	0	5	0.15175142999999994	0.09060852276106751	0.07093249999999995
31706	0	0	3	0.15713749999999999	0.10433882766856258	0.0909105
244867	1	1	6	0.15201900000000015	0.07626098849018417	0.05303149999999998
110115	1	1	4	0.19415204000000003	0.11542445530693056	0.09930504000000007
6366	0	0	3	0.14015049999999996	0.10140759800059362	0.0909105
206005	0	0	1	0.03667049999999994	0.03667049999999994	0.03667049999999994
7626	0	0	5	0.38400645999999994	0.1741602509666646	0.09288096000000001
218656	0	0	1	0.06450850000000008	0.06450850000000008	0.06450850000000008
178303	0	0	1	0.05540749999999994	0.05540749999999994	0.05540749999999994
64383	0	0	3	0.11037295999999996	0.07048023318081172	0.053265959999999946
21605	0	0	1	0.013116959999999955	0.013116959999999955	0.013116959999999955
197806	0	0	7	0.30143699999999995	0.13712868607443154	0.09234549999999997
